t,u,v,w,p,q,r,e0,e1,e2,e3,Xe,Ye,h,throttle,elevator,aileron,rudder,Fx,Fy,Fz,Mx,My,Mz
37.28,23.9881,0.112463,3.22239,0.0528852,0.494729,0.336303,0.271734,0.19002,0.427737,0.840889,122.4,63.1022,12.5147,0.511952,-0.430396,-0.0189893,-0.0177999,17.4593,86.8575,-130.439,0.0992176,-0.0179511,0.0493777
37.29,23.9884,0.112456,3.22242,0.0528852,0.494741,0.3363,0.26921,0.18873,0.42831,0.841699,122.23,63.2696,12.4748,0.511952,-0.430396,-0.0189893,-0.0177999,17.4576,86.858,-130.444,0.0992181,-0.0179576,0.0493866
37.3,23.9887,0.112449,3.22246,0.0528852,0.494752,0.336297,0.266684,0.187438,0.428879,0.842502,122.058,63.436,12.4349,0.511952,-0.430396,-0.0189893,-0.0177999,17.4558,86.8584,-130.449,0.0992186,-0.0179641,0.0493955
37.31,23.989,0.112442,3.22249,0.0528852,0.494764,0.336295,0.264156,0.186145,0.429444,0.843297,121.886,63.6013,12.395,0.511952,-0.430396,-0.0189893,-0.0177999,17.4541,86.8589,-130.454,0.0992192,-0.0179706,0.0494044
37.32,23.9893,0.112435,3.22253,0.0528851,0.494776,0.336292,0.261625,0.18485,0.430006,0.844084,121.713,63.7657,12.355,0.511952,-0.430396,-0.0189893,-0.0177999,17.4524,86.8594,-130.459,0.0992197,-0.017977,0.0494133
37.33,23.9896,0.112429,3.22256,0.0528851,0.494787,0.336289,0.259092,0.183553,0.430564,0.844864,121.539,63.929,12.3151,0.511952,-0.430396,-0.0189893,-0.0177999,17.4507,86.8599,-130.464,0.0992202,-0.0179835,0.0494222
37.34,23.9899,0.112422,3.22259,0.0528851,0.494799,0.336286,0.256557,0.182255,0.431117,0.845636,121.364,64.0912,12.2752,0.511952,-0.430396,-0.0189893,-0.0177999,17.4489,86.8604,-130.469,0.0992208,-0.0179899,0.0494311
37.35,23.9902,0.112416,3.22263,0.052885,0.49481,0.336283,0.254019,0.180954,0.431667,0.8464,121.188,64.2524,12.2353,0.511952,-0.430396,-0.0189893,-0.0177999,17.4472,86.8609,-130.474,0.0992213,-0.0179964,0.04944
37.36,23.9905,0.11241,3.22266,0.052885,0.494822,0.336281,0.251479,0.179653,0.432213,0.847157,121.011,64.4125,12.1954,0.511952,-0.430396,-0.0189893,-0.0177999,17.4455,86.8614,-130.479,0.0992219,-0.0180028,0.049449
37.37,23.9907,0.112404,3.22269,0.0528849,0.494833,0.336278,0.248936,0.178349,0.432756,0.847906,120.833,64.5716,12.1555,0.511952,-0.430396,-0.0189893,-0.0177999,17.4437,86.8619,-130.484,0.0992224,-0.0180092,0.0494579
37.38,23.991,0.112398,3.22273,0.0528849,0.494844,0.336275,0.246392,0.177044,0.433294,0.848648,120.654,64.7296,12.1156,0.511952,-0.430396,-0.0189893,-0.0177999,17.442,86.8624,-130.489,0.099223,-0.0180156,0.0494669
37.39,23.9913,0.112392,3.22276,0.0528848,0.494855,0.336273,0.243845,0.175737,0.433828,0.849382,120.474,64.8865,12.0757,0.511952,-0.430396,-0.0189893,-0.0177999,17.4402,86.8629,-130.493,0.0992236,-0.0180219,0.0494758
37.4,23.9916,0.112387,3.22279,0.0528848,0.494867,0.33627,0.241296,0.174428,0.434359,0.850108,120.293,65.0424,12.0358,0.511952,-0.430396,-0.0189893,-0.0177999,17.4385,86.8635,-130.498,0.0992242,-0.0180283,0.0494847
37.41,23.9919,0.112381,3.22282,0.0528847,0.494878,0.336268,0.238744,0.173118,0.434885,0.850827,120.111,65.1971,11.9959,0.511952,-0.430396,-0.0189893,-0.0177999,17.4367,86.864,-130.503,0.0992247,-0.0180346,0.0494937
37.42,23.9922,0.112376,3.22286,0.0528846,0.494889,0.336265,0.236191,0.171806,0.435408,0.851538,119.928,65.3508,11.956,0.511952,-0.430396,-0.0189893,-0.0177999,17.4349,86.8645,-130.508,0.0992253,-0.0180409,0.0495027
37.43,23.9924,0.112371,3.22289,0.0528845,0.4949,0.336263,0.233635,0.170493,0.435927,0.852241,119.744,65.5033,11.9162,0.511952,-0.430396,-0.0189893,-0.0177999,17.4332,86.865,-130.512,0.099226,-0.0180472,0.0495116
37.44,23.9927,0.112366,3.22292,0.0528845,0.494911,0.336261,0.231078,0.169178,0.436442,0.852936,119.56,65.6548,11.8763,0.511952,-0.430396,-0.0189893,-0.0177999,17.4314,86.8656,-130.517,0.0992266,-0.0180535,0.0495206
37.45,23.993,0.112361,3.22295,0.0528844,0.494921,0.336258,0.228518,0.167862,0.436953,0.853624,119.374,65.8052,11.8364,0.511952,-0.430396,-0.0189893,-0.0177999,17.4296,86.8661,-130.522,0.0992272,-0.0180598,0.0495295
37.46,23.9933,0.112356,3.22298,0.0528843,0.494932,0.336256,0.225956,0.166543,0.43746,0.854305,119.188,65.9544,11.7965,0.511952,-0.430396,-0.0189893,-0.0177999,17.4279,86.8667,-130.526,0.0992278,-0.018066,0.0495385
37.47,23.9935,0.112351,3.22301,0.0528842,0.494943,0.336254,0.223392,0.165224,0.437963,0.854977,119.001,66.1025,11.7567,0.511952,-0.430396,-0.0189893,-0.0177999,17.4261,86.8672,-130.531,0.0992285,-0.0180723,0.0495474
37.48,23.9938,0.112347,3.22304,0.0528841,0.494954,0.336252,0.220826,0.163903,0.438462,0.855642,118.813,66.2495,11.7168,0.511952,-0.430396,-0.0189893,-0.0177999,17.4243,86.8678,-130.536,0.0992291,-0.0180785,0.0495564
37.49,23.9941,0.112343,3.22307,0.052884,0.494964,0.33625,0.218258,0.16258,0.438957,0.856299,118.623,66.3954,11.6769,0.511952,-0.430396,-0.0189893,-0.0177999,17.4225,86.8683,-130.54,0.0992298,-0.0180847,0.0495654
37.5,23.9943,0.112338,3.2231,0.0528839,0.494975,0.336248,0.215688,0.161256,0.439448,0.856948,118.434,66.5401,11.6371,0.511952,-0.430396,-0.0189893,-0.0177999,17.4208,86.8689,-130.545,0.0992304,-0.0180909,0.0495743
37.51,23.9946,0.112334,3.22313,0.0528838,0.494985,0.336246,0.213116,0.15993,0.439936,0.85759,118.243,66.6837,11.5972,0.511952,-0.430396,-0.0189893,-0.0177999,17.419,86.8695,-130.549,0.0992311,-0.0180971,0.0495833
37.52,23.9948,0.11233,3.22316,0.0528837,0.494996,0.336244,0.210542,0.158603,0.440419,0.858224,118.051,66.8261,11.5574,0.511952,-0.430396,-0.0189893,-0.0177999,17.4172,86.87,-130.554,0.0992318,-0.0181032,0.0495922
